date_time,traffic_volume,hour,day_of_week,month,is_weekend,is_holiday,is_morning_rush_hour,is_evening_rush_hour,temp_celsius,rain_1h,snow_1h,clouds_all,weather_event_count,weather_severity_rank,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,day_of_month,traffic_lag_1h,traffic_lag_2h,traffic_lag_3h,traffic_lag_4h,traffic_lag_6h,traffic_lag_12h,traffic_lag_24h,traffic_lag_48h,traffic_lag_168h,traffic_roll_mean_6h,traffic_roll_std_6h,traffic_roll_min_6h,traffic_roll_max_6h,traffic_roll_mean_24h,traffic_roll_std_24h,traffic_roll_min_24h,traffic_roll_max_24h,traffic_roll_mean_168h,traffic_roll_std_168h
2013-06-04 16:00:00,6852,16,1,6,0,0,0,1,19.18,0.0,0.0,90,1,2,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4,5979.0,5470.0,4958.0,4906.0,4438.0,821.0,6674.0,4502.0,6658.0,5073.5,560.2627062369611,4438.0,5979.0,3663.5416666666665,2269.8948065870827,256.0,6674.0,3473.604790419162,2082.2341915381803
2013-06-04 17:00:00,6189,17,1,6,0,0,0,1,19.16,0.0,0.0,90,1,4,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4,6852.0,5979.0,5470.0,4958.0,4690.0,2762.0,6079.0,4383.0,6040.0,5475.833333333333,819.4438154422911,4690.0,6852.0,3670.9583333333335,2280.4252364543695,256.0,6852.0,3474.7664670658683,2084.074767829821
2013-06-04 18:00:00,4479,18,1,6,0,0,0,1,18.87,0.0,0.0,90,1,2,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4,6189.0,6852.0,5979.0,5470.0,4906.0,6057.0,4307.0,4111.0,4277.0,5725.666666666667,758.1574154927281,4906.0,6852.0,3675.5416666666665,2285.5802037455646,256.0,6852.0,3475.6586826347307,2085.211172954126
2013-06-04 19:00:00,3270,19,1,6,0,0,0,0,18.7,0.0,0.0,75,1,2,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4,4479.0,6189.0,6852.0,5979.0,4958.0,6635.0,3189.0,3308.0,3117.0,5654.5,863.2438241887098,4479.0,6852.0,3682.7083333333335,2287.9147612422407,256.0,6852.0,3476.868263473054,2085.7373332960237
2013-06-04 20:00:00,2712,20,1,6,0,0,0,0,18.33,0.0,0.0,75,1,2,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4,3270.0,4479.0,6189.0,6852.0,5470.0,6502.0,2805.0,2981.0,2639.0,5373.166666666667,1300.137441452488,3270.0,6852.0,3686.0833333333335,2287.214442459888,256.0,6852.0,3477.7844311377244,2085.6119067408713
2013-06-04 21:00:00,2583,21,1,6,0,0,0,0,17.61,0.0,0.0,90,1,8,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4,2712.0,3270.0,4479.0,6189.0,5979.0,4995.0,2375.0,2655.0,2404.0,4913.5,1688.576767576756,2712.0,6852.0,3682.2083333333335,2288.850271076243,256.0,6852.0,3478.2215568862275,2085.442689131733
2013-06-04 22:00:00,1899,22,1,6,0,0,0,0,16.94,0.0,0.0,90,1,2,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4,2583.0,2712.0,3270.0,4479.0,6852.0,4438.0,1705.0,1963.0,1656.0,4347.5,1823.7467751856286,2583.0,6852.0,3690.875,2284.074169063387,256.0,6852.0,3479.293413173653,2084.933182921103
2013-06-04 23:00:00,1236,23,1,6,0,0,0,0,16.86,0.0,0.0,90,1,2,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,4,1899.0,2583.0,2712.0,3270.0,6189.0,4690.0,1039.0,1189.0,1032.0,3522.0,1566.1540154148313,1899.0,6189.0,3698.9583333333335,2277.0731495986647,256.0,6852.0,3480.748502994012,2083.73748062837
2013-06-05 00:00:00,570,0,2,6,0,0,0,0,16.48,0.0,0.0,90,1,2,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,1236.0,1899.0,2583.0,2712.0,4479.0,4906.0,602.0,596.0,561.0,2696.5,1121.4631068385709,1236.0,4479.0,3707.1666666666665,2267.4022421123755,256.0,6852.0,3481.9700598802397,2082.35262984006
2013-06-05 01:00:00,375,1,2,6,0,0,0,0,16.32,0.0,0.0,90,1,2,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,570.0,1236.0,1899.0,2583.0,3270.0,4958.0,345.0,355.0,373.0,2045.0,1008.6010113023065,570.0,3270.0,3705.8333333333335,2269.3162093395026,256.0,6852.0,3482.0239520958085,2082.276693510859
2013-06-05 02:00:00,249,2,2,6,0,0,0,0,15.6,0.0,0.0,75,1,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,375.0,570.0,1236.0,1899.0,2712.0,5470.0,256.0,319.0,243.0,1562.5,997.779284210715,375.0,2712.0,3707.0833333333335,2267.3919305375202,256.0,6852.0,3482.0359281437127,2082.2587101632694
2013-06-05 03:00:00,343,3,2,6,0,0,0,0,15.2,0.0,0.0,75,1,2,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,249.0,375.0,570.0,1236.0,2583.0,5979.0,336.0,343.0,,1152.0,934.9532608639089,249.0,2583.0,3706.7916666666665,2267.855565893388,249.0,6852.0,3482.0718562874254,2082.202536845092
2013-06-05 04:00:00,788,4,2,6,0,0,0,0,15.03,0.0,0.0,75,1,2,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,343.0,249.0,375.0,570.0,1899.0,6852.0,821.0,791.0,757.0,778.6666666666666,654.3915239875375,249.0,1899.0,3707.0833333333335,2267.4036083565716,249.0,6852.0,3463.3869047619046,2090.0381165065514
2013-06-05 05:00:00,2736,5,2,6,0,0,0,0,14.29,0.0,0.0,75,1,2,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,788.0,343.0,249.0,375.0,1236.0,6189.0,2762.0,2769.0,2800.0,593.5,368.87979071788357,249.0,1236.0,3705.7083333333335,2269.2391461757015,249.0,6852.0,3463.5714285714284,2089.799100940703
2013-06-05 06:00:00,5890,6,2,6,0,0,1,0,14.14,0.0,0.0,92,1,2,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,2736.0,788.0,343.0,249.0,570.0,4479.0,6057.0,5893.0,6166.0,843.5,946.8750181518486,249.0,2736.0,3704.625,2269.7154162256047,249.0,6852.0,3463.190476190476,2089.9266180636105
2013-06-05 07:00:00,6085,7,2,6,0,0,1,0,14.51,0.0,0.0,92,1,2,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,5890.0,2736.0,788.0,343.0,375.0,3270.0,6635.0,6746.0,7068.0,1730.1666666666667,2243.129725777515,249.0,5890.0,3697.6666666666665,2262.43442694631,249.0,6852.0,3461.5476190476193,2087.896755108908
2013-06-05 08:00:00,5790,8,2,6,0,0,1,0,14.87,0.0,0.0,92,1,2,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,6085.0,5890.0,2736.0,788.0,249.0,2712.0,6502.0,6192.0,6271.0,2681.8333333333335,2714.856711995439,249.0,6085.0,3674.75,2233.994750100872,249.0,6852.0,3455.6964285714284,2079.08820917826
2013-06-05 09:00:00,5281,9,2,6,0,0,1,0,15.33,0.0,0.0,92,1,2,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,5790.0,6085.0,5890.0,2736.0,343.0,2583.0,4995.0,4967.0,5195.0,3605.3333333333335,2663.7245853628838,343.0,6085.0,3645.0833333333335,2199.2752347014252,249.0,6852.0,3452.8333333333335,2075.516184743868
2013-06-05 10:00:00,4423,10,2,6,0,0,0,0,15.71,0.25,0.0,92,1,8,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,5281.0,5790.0,6085.0,5890.0,788.0,1899.0,4438.0,4443.0,4501.0,4428.333333333333,2171.5528698759895,788.0,6085.0,3657.0,2207.6665430307603,249.0,6852.0,3453.345238095238,2075.959003518272
2013-06-05 11:00:00,4756,11,2,6,0,0,0,0,15.96,0.25,0.0,92,1,8,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,4423.0,5281.0,5790.0,6085.0,2736.0,1236.0,4690.0,4667.0,4811.0,5034.166666666667,1274.6769656138893,2736.0,6085.0,3656.375,2207.437936741419,249.0,6852.0,3452.8809523809523,2075.732003658534
2013-06-05 12:00:00,4959,12,2,6,0,0,0,0,16.33,0.25,0.0,92,1,8,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,4756.0,4423.0,5281.0,5790.0,5890.0,570.0,4906.0,4746.0,4899.0,5370.833333333333,669.2901961530774,4423.0,6085.0,3659.125,2208.822277427694,249.0,6852.0,3452.5535714285716,2075.5208472892023
2013-06-05 13:00:00,5093,13,2,6,0,0,0,0,16.39,0.25,0.0,92,1,8,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,4959.0,4756.0,4423.0,5281.0,6085.0,375.0,4958.0,4761.0,5050.0,5215.666666666667,631.7213520743371,4423.0,6085.0,3661.3333333333335,2210.1491719607607,249.0,6852.0,3452.910714285714,2075.7763797689486
2013-06-05 14:00:00,5550,14,2,6,0,0,0,0,16.63,0.0,0.0,92,1,8,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,5093.0,4959.0,4756.0,4423.0,5790.0,249.0,5470.0,5235.0,5556.0,5050.333333333333,467.04503708596735,4423.0,5790.0,3666.9583333333335,2213.7616123804455,249.0,6852.0,3453.1666666666665,2075.977128468462
2013-06-05 15:00:00,6055,15,2,6,0,0,0,1,16.15,0.25,0.0,92,2,8,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,5550.0,5093.0,4959.0,4756.0,5281.0,343.0,5979.0,5739.0,6016.0,5010.333333333333,395.8826425427535,4423.0,5550.0,3670.2916666666665,2216.6528915612075,249.0,6852.0,3453.1309523809523,2075.940786827377
2013-06-05 16:00:00,6762,16,2,6,0,0,0,1,15.76,0.0,0.0,92,1,7,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,6055.0,5550.0,5093.0,4959.0,4423.0,788.0,6852.0,6674.0,6267.0,5139.333333333333,583.4102044587758,4423.0,6055.0,3673.4583333333335,2220.145999491467,249.0,6852.0,3453.3630952380954,2076.231257023617
2013-06-05 17:00:00,6547,17,2,6,0,0,0,1,15.42,0.0,0.0,92,2,8,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,6762.0,6055.0,5550.0,5093.0,4756.0,2736.0,6189.0,6079.0,6538.0,5529.166666666667,762.880178446538,4756.0,6762.0,3669.7083333333335,2214.612881652165,249.0,6762.0,3456.309523809524,2080.594712747093
2013-06-05 18:00:00,4599,18,2,6,0,0,0,1,14.77,0.0,0.0,92,1,8,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,6547.0,6762.0,6055.0,5550.0,4959.0,5890.0,4479.0,4307.0,4904.0,5827.666666666667,750.1353655618531,4959.0,6762.0,3684.625,2233.4451027893897,249.0,6762.0,3456.3630952380954,2080.6746499895016
2013-06-05 19:00:00,3378,19,2,6,0,0,0,0,14.26,0.0,0.0,92,1,8,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,4599.0,6547.0,6762.0,6055.0,5093.0,6085.0,3270.0,3189.0,3221.0,5767.666666666667,842.2535643537618,4599.0,6762.0,3689.625,2235.4342212663496,249.0,6762.0,3454.5476190476193,2079.5367137481953
2013-06-05 20:00:00,2821,20,2,6,0,0,0,0,13.54,0.57,0.0,92,2,8,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,3378.0,4599.0,6547.0,6762.0,5550.0,5790.0,2712.0,2805.0,2828.0,5481.833333333333,1289.3473413578758,3378.0,6762.0,3694.125,2234.661346048151,249.0,6762.0,3455.4821428571427,2079.4664071827124
2013-06-05 21:00:00,2615,21,2,6,0,0,0,0,13.33,0.25,0.0,90,2,8,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,2821.0,3378.0,4599.0,6547.0,6055.0,5281.0,2583.0,2375.0,2617.0,5027.0,1682.036265958605,2821.0,6762.0,3698.6666666666665,2232.688410018711,249.0,6762.0,3455.440476190476,2079.4791255411674
2013-06-05 22:00:00,1922,22,2,6,0,0,0,0,13.11,0.25,0.0,92,2,8,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,2615.0,2821.0,3378.0,4599.0,6762.0,4423.0,1899.0,1705.0,1800.0,4453.666666666667,1840.3762296516024,2615.0,6762.0,3700.0,2232.00262973197,249.0,6762.0,3455.4285714285716,2079.4839599712227
2013-06-05 23:00:00,1293,23,2,6,0,0,0,0,12.78,0.38,0.0,92,2,8,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,5,1922.0,2615.0,2821.0,3378.0,6547.0,4756.0,1236.0,1039.0,1005.0,3647.0,1679.9755950608333,1922.0,6547.0,3700.9583333333335,2231.2005245600617,249.0,6762.0,3456.154761904762,2078.9236217348484
2013-06-06 00:00:00,655,0,3,6,0,0,0,0,12.5,0.25,0.0,92,2,8,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,1293.0,1922.0,2615.0,2821.0,4599.0,4959.0,570.0,602.0,539.0,2771.3333333333335,1152.57566635197,1293.0,4599.0,3703.3333333333335,2228.491313923363,249.0,6762.0,3457.8690476190477,2077.00815044147
2013-06-06 01:00:00,372,1,3,6,0,0,0,0,12.55,0.25,0.0,92,2,8,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,655.0,1293.0,1922.0,2615.0,3378.0,5093.0,375.0,345.0,369.0,2114.0,1018.6394848031547,655.0,3378.0,3706.875,2223.356731972782,249.0,6762.0,3458.559523809524,2076.051058243923
2013-06-06 02:00:00,281,2,3,6,0,0,0,0,12.5,0.0,0.0,92,1,5,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,372.0,655.0,1293.0,1922.0,2821.0,5550.0,249.0,256.0,250.0,1613.0,1011.8294322661542,372.0,2821.0,3706.75,2223.55227449037,249.0,6762.0,3458.5773809523807,2076.024337012589
2013-06-06 03:00:00,382,3,3,6,0,0,0,0,12.51,0.25,0.0,92,2,8,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,281.0,372.0,655.0,1293.0,2615.0,6055.0,343.0,336.0,360.0,1189.6666666666667,933.6688206568346,281.0,2615.0,3708.0833333333335,2221.3972672263226,281.0,6762.0,3458.7619047619046,2075.7387985335918
2013-06-06 04:00:00,812,4,3,6,0,0,0,0,12.33,0.3,0.0,90,3,8,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,382.0,281.0,372.0,655.0,1922.0,6762.0,788.0,821.0,777.0,817.5,655.4982074728093,281.0,1922.0,3709.7083333333335,2218.841403097897,281.0,6762.0,3458.8928571428573,2075.542820668301
2013-06-06 05:00:00,2749,5,3,6,0,0,0,0,12.25,0.25,0.0,92,2,8,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,812.0,382.0,281.0,372.0,1293.0,6547.0,2736.0,2762.0,2795.0,632.5,380.3023796928838,281.0,1293.0,3710.7083333333335,2217.472365969996,281.0,6762.0,3459.1011904761904,2075.2737519151074
2013-06-06 06:00:00,5791,6,3,6,0,0,1,0,12.23,0.25,0.0,88,3,8,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,2749.0,812.0,382.0,281.0,655.0,4599.0,5890.0,6057.0,5579.0,875.1666666666666,939.4827122766717,281.0,2749.0,3711.25,2217.22549401371,281.0,6762.0,3458.8273809523807,2075.364930025257
2013-06-06 07:00:00,6604,7,3,6,0,0,1,0,12.34,0.0,0.0,88,2,7,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,5791.0,2749.0,812.0,382.0,372.0,3378.0,6085.0,6635.0,3711.0,1731.1666666666667,2196.9827870665513,281.0,5791.0,3707.125,2213.0840631689,281.0,6762.0,3460.089285714286,2076.7258051617328
2013-06-06 08:00:00,6219,8,3,6,0,0,1,0,12.42,0.3,0.0,88,3,8,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,6604.0,5791.0,2749.0,812.0,281.0,2821.0,5790.0,6502.0,5902.0,2769.8333333333335,2812.751920569371,281.0,6604.0,3728.75,2239.705109665302,281.0,6762.0,3477.309523809524,2090.7657564948595
2013-06-06 09:00:00,5050,9,3,6,0,0,1,0,12.52,0.29,0.0,92,3,8,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,6219.0,6604.0,5791.0,2749.0,382.0,2615.0,5281.0,4995.0,5303.0,3759.5,2806.552529349842,382.0,6604.0,3746.625,2258.5041377463504,281.0,6762.0,3479.1964285714284,2093.108862359476
2013-06-06 10:00:00,4610,10,3,6,0,0,0,0,12.74,0.38,0.0,92,2,8,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,5050.0,6219.0,6604.0,5791.0,812.0,1922.0,4423.0,4438.0,4359.0,4537.5,2280.7834399609224,812.0,6604.0,3737.0,2252.164157272809,281.0,6762.0,3477.690476190476,2091.879465941699
2013-06-06 11:00:00,4925,11,3,6,0,0,0,0,12.96,0.44,0.0,92,2,8,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,4610.0,5050.0,6219.0,6604.0,2749.0,1293.0,4756.0,4690.0,4784.0,5170.5,1395.1084187259294,2749.0,6604.0,3744.7916666666665,2254.9623920351196,281.0,6762.0,3479.184523809524,2092.6021867175027
2013-06-06 12:00:00,5181,12,3,6,0,0,0,0,13.23,0.36,0.0,92,2,8,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,4925.0,4610.0,5050.0,6219.0,5791.0,655.0,4959.0,4906.0,4933.0,5533.166666666667,792.3487658011597,4610.0,6604.0,3751.8333333333335,2258.518496072468,281.0,6762.0,3480.0238095238096,2093.1568484573954
2013-06-06 13:00:00,5139,13,3,6,0,0,0,0,13.98,0.38,0.0,92,2,8,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,5181.0,4925.0,4610.0,5050.0,6604.0,372.0,5093.0,4958.0,5155.0,5431.5,791.7839983227477,4610.0,6604.0,3761.0833333333335,2264.1251869803564,281.0,6762.0,3481.5,2094.2748419852796
2013-06-06 14:00:00,5666,14,3,6,0,0,0,0,13.97,0.25,0.0,92,2,8,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,5139.0,5181.0,4925.0,4610.0,6219.0,281.0,5550.0,5470.0,5634.0,5187.333333333333,545.473250184305,4610.0,6219.0,3763.0,2265.3208813879255,281.0,6762.0,3481.404761904762,2094.19864552609
2013-06-06 15:00:00,6291,15,3,6,0,0,0,1,14.67,0.0,0.0,56,2,8,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,5666.0,5139.0,5181.0,4925.0,5050.0,382.0,6055.0,5979.0,6414.0,5095.166666666667,346.8494870496878,4610.0,5666.0,3767.8333333333335,2269.419475025096,281.0,6762.0,3481.595238095238,2094.3970513824443
2013-06-06 16:00:00,6744,16,3,6,0,0,0,1,14.67,2.16,0.0,56,2,8,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,6291.0,5666.0,5139.0,5181.0,4610.0,812.0,6762.0,6852.0,6778.0,5302.0,595.4527689077947,4610.0,6291.0,3777.6666666666665,2280.2460520678483,281.0,6762.0,3480.8630952380954,2093.3870813021726
2013-06-06 17:00:00,6419,17,3,6,0,0,0,1,14.22,3.39,0.0,56,2,8,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,6744.0,6291.0,5666.0,5139.0,4925.0,2749.0,6547.0,6189.0,6591.0,5657.666666666667,723.0943691293805,4925.0,6744.0,3776.9166666666665,2279.2245232833525,281.0,6744.0,3480.660714285714,2093.0680367230293
2013-06-06 18:00:00,4919,18,3,6,0,0,0,1,14.02,0.84,0.0,24,2,8,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,6419.0,6744.0,6291.0,5666.0,5181.0,5791.0,4599.0,4479.0,4855.0,5906.666666666667,676.0398410349867,5139.0,6744.0,3771.5833333333335,2272.6009025605076,281.0,6744.0,3479.6369047619046,2091.579062611988
2013-06-06 19:00:00,3557,19,3,6,0,0,0,0,13.83,0.76,0.0,24,2,8,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,4919.0,6419.0,6744.0,6291.0,5139.0,6604.0,3378.0,3270.0,3479.0,5863.0,737.9162554111034,4919.0,6744.0,3784.9166666666665,2278.597221340675,281.0,6744.0,3480.0178571428573,2091.8368785890866
2013-06-06 20:00:00,3143,20,3,6,0,0,0,0,13.86,0.38,0.0,24,2,8,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,3557.0,4919.0,6419.0,6744.0,5666.0,6219.0,2821.0,2712.0,3109.0,5599.333333333333,1191.5486841361617,3557.0,6744.0,3792.375,2277.500075168231,281.0,6744.0,3480.4821428571427,2091.84530740167
2013-06-06 21:00:00,3146,21,3,6,0,0,0,0,13.52,0.0,0.0,76,1,2,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,3143.0,3557.0,4919.0,6419.0,6291.0,5050.0,2615.0,2583.0,2746.0,5178.833333333333,1553.5217303490256,3143.0,6744.0,3805.7916666666665,2272.471839002183,281.0,6744.0,3480.684523809524,2091.8107966211624
2013-06-06 22:00:00,2202,22,3,6,0,0,0,0,13.31,0.0,0.0,76,1,2,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,3146.0,3143.0,3557.0,4919.0,6744.0,4610.0,1922.0,1899.0,2157.0,4654.666666666667,1631.8174734530346,3143.0,6744.0,3827.9166666666665,2262.9390453983506,281.0,6744.0,3483.065476190476,2091.197107637776
2013-06-06 23:00:00,1453,23,3,6,0,0,0,0,12.77,0.0,0.0,76,1,2,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,6,2202.0,3146.0,3143.0,3557.0,6419.0,4925.0,1293.0,1236.0,1311.0,3897.6666666666665,1518.2955794793936,2202.0,6419.0,3839.5833333333335,2253.387419490673,281.0,6744.0,3483.3333333333335,2091.0291127813152
2013-06-07 00:00:00,715,0,4,6,0,0,0,0,12.31,0.0,0.0,92,1,8,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,7,1453.0,2202.0,3146.0,3143.0,4919.0,5181.0,655.0,570.0,741.0,3070.0,1186.1861573969009,1453.0,4919.0,3846.25,2245.749497238688,281.0,6744.0,3484.1785714285716,2090.17427666773
2013-06-07 01:00:00,453,1,4,6,0,0,0,0,12.03,0.0,0.0,92,1,2,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,7,715.0,1453.0,2202.0,3146.0,3557.0,5139.0,372.0,375.0,480.0,2369.3333333333335,1115.061373497761,715.0,3557.0,3848.75,2242.072881140981,281.0,6744.0,3484.0238095238096,2090.379557410688
2013-06-07 02:00:00,321,2,4,6,0,0,0,0,11.54,0.0,0.0,92,1,5,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,7,453.0,715.0,1453.0,2202.0,3143.0,5666.0,281.0,249.0,339.0,1852.0,1172.4152847860955,453.0,3146.0,3852.125,2236.66621700788,281.0,6744.0,3483.8630952380954,2090.612923120518
2013-06-07 03:00:00,372,3,4,6,0,0,0,0,11.12,0.25,0.0,68,2,8,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,7,321.0,453.0,715.0,1453.0,3146.0,6291.0,382.0,343.0,373.0,1381.6666666666667,1115.5973586678763,321.0,3146.0,3853.7916666666665,2233.9026676700087,321.0,6744.0,3483.7559523809523,2090.7755157953707
2013-06-07 04:00:00,783,4,4,6,0,0,0,0,10.72,0.38,0.0,68,1,8,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,7,372.0,321.0,453.0,715.0,2202.0,6744.0,812.0,788.0,743.0,919.3333333333334,754.5633615984518,321.0,2202.0,3853.375,2234.579209731714,321.0,6744.0,3483.75,2090.784426468708
2013-06-07 05:00:00,2535,5,4,6,0,0,0,0,10.44,0.0,0.0,68,1,5,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,7,783.0,372.0,321.0,453.0,1453.0,6419.0,2749.0,2736.0,2665.0,682.8333333333334,420.61593724770216,321.0,1453.0,3852.1666666666665,2236.3024930853394,321.0,6744.0,3483.9880952380954,2090.472699568658
2013-06-07 06:00:00,5670,6,4,6,0,0,1,0,10.2,0.25,0.0,92,2,8,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,7,2535.0,783.0,372.0,321.0,715.0,4919.0,5791.0,5890.0,5868.0,863.1666666666666,839.861040093394,321.0,2535.0,3843.25,2241.3133426631794,321.0,6744.0,3483.214285714286,2090.8017060845264
